,surname,firstname,music,nationality,birth,death,youtube_title,youtube_id,similarity,piano_solo_prob,audio_name,audio_duration,giant_midi_piano,split,surname_in_youtube_title,fullname,era
128583,Telemann,Georg Philipp,"Das Wetter rührt mit Strahl und Blitzen, TWV 1:199",German,1681,1767,"Georg Philipp Telemann - Divertimento in A major, TWV 50:22 (1767)",rDcWqPIrrVI,0.1818181818181818,,,,,,,Georg Philipp Telemann,Baroque
128584,Telemann,Georg Philipp,"Daß Herz und Sinn, o schwacher Mensch, TWV 1:194",German,1681,1767,"Georg Philipp Telemann(1681-1767) Daß Herz und Sinn, o schwacher Mensch, TWV 1: 194 SOPRANO 배혜린",xmLmc0Dod6Y,1.0,0.02643659,"Telemann, Georg Philipp, Daß Herz und Sinn, o schwacher Mensch, TWV 1:194, xmLmc0Dod6Y",589.35746875,0.0,,1.0,Georg Philipp Telemann,Baroque
128585,Telemann,Georg Philipp,"Dein gnädig Ohr, TWV 1:214",German,1681,1767,Funeral Music for Garlieb Sillen. Georg Philipp Telemann (1681 - 1767),jSv_6IrxWsI,0.1428571428571428,,,,,,,Georg Philipp Telemann,Baroque
128586,Telemann,Georg Philipp,"Deine Toten werden leben, TWV 1:213",German,1681,1767,"Telemann, G. Ph.: Deine Toten werden leben TWV  1:213",aSPNVbnPUGA,1.0,0.001279877,"Telemann, Georg Philipp, Deine Toten werden leben, TWV 1:213, aSPNVbnPUGA",760.57346875,0.0,,1.0,Georg Philipp Telemann,Baroque
128587,Telemann,Georg Philipp,"Deiner Sanftmut Schild, TWV 1:211",German,1681,1767,none,none,0.0,,,,,,,Georg Philipp Telemann,Baroque
128588,Telemann,Georg Philipp,"Deines neuen Bundes Gnade, TWV 1:212",German,1681,1767,"Deines neuen Bundes Gnade, TWV 1:212: Aria: Deines neuen Bundes Gnade",mtZwJwoS60U,0.875,0.005160511,"Telemann, Georg Philipp, Deines neuen Bundes Gnade, TWV 1:212, mtZwJwoS60U",284.54546875,0.0,,0.0,Georg Philipp Telemann,Baroque
128589,Telemann,Georg Philipp,"Den Christen mischt Christus, durch heilig's Verstellen, TWV 1:219b",German,1681,1767,"Telemann - CANTATA «O JESU CHRIST, DEIN KRIPPLEIN IST» TWV 1:1200",brhhLLVzfwg,0.25,,,,,,,Georg Philipp Telemann,Baroque
128590,Telemann,Georg Philipp,"Dennoch bleib ich stets an dir, TWV 1:225",German,1681,1767,The Best of Telemann,-XIBC5uR-6U,0.1,,,,,,,Georg Philipp Telemann,Baroque
128591,Telemann,Georg Philipp,"Der Geist gibt Zeugnis, TWV 1:243",German,1681,1767,"Der Geist gibt Zeugnis, TWV 1:243: Aria: Wer bin ich, und was ist mein Herz (Alto)",KB-6pDjtpP0,0.875,0.024335891,"Telemann, Georg Philipp, Der Geist gibt Zeugnis, TWV 1:243, KB-6pDjtpP0",442.08146875,0.0,,0.0,Georg Philipp Telemann,Baroque
128592,Telemann,Georg Philipp,"Der Gottlose ist wie ein Wetter, TWV 1:251",German,1681,1767,Georg Philipp Telemann: Overture 'Burlesque de Quixotte',qBen-ws1AnI,0.1,,,,,,,Georg Philipp Telemann,Baroque
128593,Telemann,Georg Philipp,"Der Herr ist König, TWV 8:6",German,1681,1767,"Georg Philipp Telemann - Der Herr ist König, TWV 8:6 - Aria di Tenore - Prahlet, ihr Völker",WMAeWdfWztQ,1.0,0.0042691575,"Telemann, Georg Philipp, Der Herr ist König, TWV 8:6, WMAeWdfWztQ",263.16146875,0.0,,1.0,Georg Philipp Telemann,Baroque
128594,Telemann,Georg Philipp,"Der Herr kennet die Tage der Frommen, TWV 1:281",German,1681,1767,Passions Oratorium. Georg Philipp Telemann (1681 - 1767),YvZBFZsrbt0,0.0909090909090909,,,,,,,Georg Philipp Telemann,Baroque
128595,Telemann,Georg Philipp,"Der Herr lebet, TWV 1:284",German,1681,1767,"Der Herr lebet, TWV 1:284: Aria: Nun jauchzet, ihr Himmel! (Bass)",DAn0jHUZ6sg,0.8571428571428571,0.010406174,"Telemann, Georg Philipp, Der Herr lebet, TWV 1:284, DAn0jHUZ6sg",415.98146875,0.0,,0.0,Georg Philipp Telemann,Baroque
128596,Telemann,Georg Philipp,"Der Herr regieret, TWV 1:285",German,1681,1767,Christmas Cantatas. Georg Philipp Telemann (1681 - 1767),jd8CeaQvrVU,0.1428571428571428,,,,,,,Georg Philipp Telemann,Baroque
128597,Telemann,Georg Philipp,"Der himmlischen Geister unzählbare Menge, TWV 1:298",German,1681,1767,Der himmlischen Geister unzählbare Menge - Aria. Der himmlischen Geister unzählbare Menge,TGeOMo_5vc4,0.5555555555555556,,,,,,,Georg Philipp Telemann,Baroque
128598,Telemann,Georg Philipp,"Der mit Sünden beleidigte Heiland, TWV 1:306",German,1681,1767,"Der mit Sunden beleidigte Heiland, TWV 1:306: In deines Blutes kleinen Wellen stromt mir",jRmhy5KGv1w,0.7777777777777778,0.009368468,"Telemann, Georg Philipp, Der mit Sünden beleidigte Heiland, TWV 1:306, jRmhy5KGv1w",286.34546875,0.0,,0.0,Georg Philipp Telemann,Baroque
128599,Telemann,Georg Philipp,"Der Regen Gottes trieft auf gute Sprossen, TWV 1:312",German,1681,1767,"Georg Philipp Telemann - Divertimento in A major, TWV 50:22 (1767)",rDcWqPIrrVI,0.1818181818181818,,,,,,,Georg Philipp Telemann,Baroque
128600,Telemann,Georg Philipp,"Der Reichtum macht allein beglückt, TWV 1:313",German,1681,1767,"Der Reichtum macht allein beglückt, TWV 1:313: Aria: —",UUj4ZFbqjSE,0.8888888888888888,0.0042497874,"Telemann, Georg Philipp, Der Reichtum macht allein beglückt, TWV 1:313, UUj4ZFbqjSE",267.87746875,0.0,,0.0,Georg Philipp Telemann,Baroque
128601,Telemann,Georg Philipp,"Des wütenden Meeres betäubendes Brausen, TWV 1:327a",German,1681,1767,none,none,0.0,,,,,,,Georg Philipp Telemann,Baroque
128602,Telemann,Georg Philipp,"Dich, den meine Seele liebet, TWV 1:328",German,1681,1767,Telemann - Arias from Brockes Passion,agiSpwAPVSk,0.1111111111111111,,,,,,,Georg Philipp Telemann,Baroque
128603,Telemann,Georg Philipp,"Die auf den Herrn hoffen, TWV 7:9",German,1681,1767,"G. P.  Telemann ""Singet dem Herrn ein neues Lied"" - Cantata TWV 7:30 - Mailänder Kantorei",XqinYlfyuRk,0.4444444444444444,,,,,,,Georg Philipp Telemann,Baroque
128604,Telemann,Georg Philipp,"Die Bosheit dreht das schnellste Rad, TWV 1:331",German,1681,1767,"Georg Philipp Telemann - Divertimento in B-flat major, TWV 50:23 (1767)",fe6Aynh0TiY,0.2,,,,,,,Georg Philipp Telemann,Baroque
128605,Telemann,Georg Philipp,"Die Ehre des herrlichen Schöpfers zu melden, TWV 1:334",German,1681,1767,"Die Ehre des herrlichen Schopfers, TWV 1:334: Aria: Die Ehre des herrlichen Schopfers zu melden",Rm12F-ElKrk,0.8181818181818182,0.004684481,"Telemann, Georg Philipp, Die Ehre des herrlichen Schöpfers zu melden, TWV 1:334, Rm12F-ElKrk",178.34546875,0.0,,0.0,Georg Philipp Telemann,Baroque
128606,Telemann,Georg Philipp,"Die Glut des Zorns, das Feuer der Rache, TWV 1:338a",German,1681,1767,"Georg Philipp Telemann - Die Donnerode, TWV 6:3 (1756)",Zf1hbARzv3Y,0.25,,,,,,,Georg Philipp Telemann,Baroque
128607,Telemann,Georg Philipp,"Die Gnadenthüre steht dir offen, TWV 1:339",German,1681,1767,"Die Gnadenthüre steht dir offen, TWV 1:339: V. Chorale. Und gesetzt, du müsstest noch lange...",39SNuvuYCzY,0.8888888888888888,0.020268446,"Telemann, Georg Philipp, Die Gnadenthüre steht dir offen, TWV 1:339, 39SNuvuYCzY",48.38546875,0.0,,0.0,Georg Philipp Telemann,Baroque
128608,Telemann,Georg Philipp,"Die ihm vertrauen, die erfahren, TWV 1:348",German,1681,1767,"Knabenchor capella vocalis | G. P. Telemann: Geistliche Kantate - Am 3. Advent ""Die ihm vertrauen""",-jTqYw3WDXE,0.5555555555555556,,,,,,,Georg Philipp Telemann,Baroque
128609,Telemann,Georg Philipp,"Die Kinder des Höchsten sind rufende Stimmen, TWV 1:349",German,1681,1767,"Die Kinder des Hochsten, TWV 1:349: Aria: Die Kinder des Höchsten sind rufende Stimmen",g0o0Wu5nP4Y,0.9090909090909092,0.011981088,"Telemann, Georg Philipp, Die Kinder des Höchsten sind rufende Stimmen, TWV 1:349, g0o0Wu5nP4Y",235.08146875,0.0,,0.0,Georg Philipp Telemann,Baroque
128610,Telemann,Georg Philipp,"Die stärkende Wirknung des Geistes, TWV 1:363",German,1681,1767,Cantata 40: Die stärkende Wirkung des Geistes (TWV 1:363) : Aria. Spiritoso: Die stärkende...,eziRXjrwSCQ,0.7777777777777778,0.012170277,"Telemann, Georg Philipp, Die stärkende Wirknung des Geistes, TWV 1:363, eziRXjrwSCQ",169.16546875,0.0,,0.0,Georg Philipp Telemann,Baroque
128611,Telemann,Georg Philipp,"Dies ist der Gotteskinder Last, TWV 1:356",German,1681,1767,"Diess ist der Gotteskinder Last, TVWV 1:356",ENiUJO8rjN0,0.6666666666666666,0.00737063,"Telemann, Georg Philipp, Dies ist der Gotteskinder Last, TWV 1:356, ENiUJO8rjN0",646.02146875,0.0,,0.0,Georg Philipp Telemann,Baroque
128612,Telemann,Georg Philipp,"Dies ist der Tag, den der Herr macht, TWV 1:359",German,1681,1767,Dies ist der tag -- Telemann,GB1ZXAD6y-A,0.5,,,,,,,Georg Philipp Telemann,Baroque
128613,Telemann,Georg Philipp,"Divertimento in A major, TWV 50:22",German,1681,1767,"Georg Philipp Telemann - Divertimento in A major, TWV 50:22 (1767)",rDcWqPIrrVI,1.0,0.024667395,"Telemann, Georg Philipp, Divertimento in A major, TWV 50:22, rDcWqPIrrVI",676.22546875,0.0,,1.0,Georg Philipp Telemann,Baroque
128614,Telemann,Georg Philipp,"Divertimento in B-flat major, TWV 50:23",German,1681,1767,"Georg Philipp Telemann - Divertimento in B-flat major, TWV 50:23 (1767)",fe6Aynh0TiY,1.0,0.026492678,"Telemann, Georg Philipp, Divertimento in B-flat major, TWV 50:23, fe6Aynh0TiY",560.26946875,0.0,,1.0,Georg Philipp Telemann,Baroque
128615,Telemann,Georg Philipp,"Die Donnerode, TWV 6:3",German,1681,1767,"Georg Philipp Telemann - Die Donnerode, TWV 6:3 (1756)",Zf1hbARzv3Y,1.0,0.012765886,"Telemann, Georg Philipp, Die Donnerode, TWV 6:3, Zf1hbARzv3Y",2541.78146875,0.0,,1.0,Georg Philipp Telemann,Baroque
128616,Telemann,Georg Philipp,"Du bist ja, hoch bedrängte Liebe, TWV 1:383a",German,1681,1767,The Best of Telemann,-XIBC5uR-6U,0.1,,,,,,,Georg Philipp Telemann,Baroque
128617,Telemann,Georg Philipp,"Du bist mein Vater, TWV 1:384",German,1681,1767,"Georg Philipp Telemann - Divertimento in B-flat major, TWV 50:23 (1767)",fe6Aynh0TiY,0.25,,,,,,,Georg Philipp Telemann,Baroque
128618,Telemann,Georg Philipp,"Du bist mir, schnödes Gut der Erden, TWV 1:384a",German,1681,1767,"Telemann, G. Ph.: Du bist verflucht, o Schreckensstimme TWV 1:385",Redm36_4RhU,0.4545454545454545,,,,,,,Georg Philipp Telemann,Baroque
128619,Telemann,Georg Philipp,"Du bist verflucht, o Schreckensstimme, TWV 1:385",German,1681,1767,"Du bist verflucht, TWV 1:385: Aria: Du bist verflucht, o Schreckensstimme",I7eoq_32xAY,0.8888888888888888,0.022341585,"Telemann, Georg Philipp, Du bist verflucht, o Schreckensstimme, TWV 1:385, I7eoq_32xAY",154.44146875,0.0,,0.0,Georg Philipp Telemann,Baroque
128620,Telemann,Georg Philipp,"Du fährest mit Jauchzen, TWV 1:387",German,1681,1767,"Georg Philipp Telemann - Divertimento in A major, TWV 50:22 (1767)",rDcWqPIrrVI,0.25,,,,,,,Georg Philipp Telemann,Baroque
128621,Telemann,Georg Philipp,"Du machst mir, strenger Tod, kein Leiden, TWV 1:392",German,1681,1767,"Georg Philipp Telemann - Die Donnerode, TWV 6:3 (1756)",Zf1hbARzv3Y,0.1818181818181818,,,,,,,Georg Philipp Telemann,Baroque
128622,Telemann,Georg Philipp,"Du Tochter Zion, freue dich, TWV 1:407",German,1681,1767,Telemann - SAGET DER TOCHTER ZION - TWV 1:1235,Bs_1cTREMak,0.5555555555555556,,,,,,,Georg Philipp Telemann,Baroque
128623,Telemann,Georg Philipp,"Duet for 2 Flutes, TWV 40:107",German,1681,1767,Telemann - Duetto TWV 40:107 1&2 mov.,Y7h-UVKFpRQ,0.625,0.054856416,"Telemann, Georg Philipp, Duet for 2 Flutes, TWV 40:107, Y7h-UVKFpRQ",232.05746875,0.0,,1.0,Georg Philipp Telemann,Baroque
128624,Telemann,Georg Philipp,"Duet for 2 Flutes, TWV 42:e13",German,1681,1767,"Telemann - Trio Sonata TWV 42:e9 - II: Allegro (Flute, Clarinet, and Piano Trio)",64BPuHJEVfg,0.375,,,,,,,Georg Philipp Telemann,Baroque
128625,Telemann,Georg Philipp,"Duet for 2 Flutes, TWV 42:fis1",German,1681,1767,"TELEMANN, G. P. - Duet for 2 Flutes, TWV 40:107",A1MnV7Th3p0,0.75,0.010287067,"Telemann, Georg Philipp, Duet for 2 Flutes, TWV 42:fis1, A1MnV7Th3p0",379.94546875,0.0,,0.0,Georg Philipp Telemann,Baroque
128626,Telemann,Georg Philipp,"Durch Christi Auferstehungskraft, TWV 1:397",German,1681,1767,The Best of Telemann,-XIBC5uR-6U,0.1428571428571428,,,,,,,Georg Philipp Telemann,Baroque
128627,Telemann,Georg Philipp,"Durchsuche dich, o stolzer Geist, TWV 1:399",German,1681,1767,"Am 11. Sonntage nach Trinitatis TWV 1:399: ""Durchsuche dich, o stolzer Geist""",LNIH7SH2dQY,0.8888888888888888,0.0046357578,"Telemann, Georg Philipp, Durchsuche dich, o stolzer Geist, TWV 1:399, LNIH7SH2dQY",765.86546875,0.0,,0.0,Georg Philipp Telemann,Baroque
128628,Telemann,Georg Philipp,"Ehr und Dank sei dir gesungen, TWV 1:413",German,1681,1767,"Ehr und Dank, TWV 1:413: Aria: Tobe nur, Satan (Bass)",K8NhnfV1KCw,0.6,,,,,,,Georg Philipp Telemann,Baroque
128629,Telemann,Georg Philipp,"Ei nun, mein liebster Jesu, TWV 1:432",German,1681,1767,Der Tod Jesu. Georg Philipp Telemann (1681 - 1767),71hEhOfZkVE,0.2222222222222222,,,,,,,Georg Philipp Telemann,Baroque
128630,Telemann,Georg Philipp,"Ei, warum sollt ich dich lassen, TWV 1:437",German,1681,1767,Passions Oratorium. Georg Philipp Telemann (1681 - 1767),YvZBFZsrbt0,0.1,,,,,,,Georg Philipp Telemann,Baroque
128631,Telemann,Georg Philipp,"Ein Arzt ist uns gegeben, TWV 1:416",German,1681,1767,Passions Oratorium. Georg Philipp Telemann (1681 - 1767),YvZBFZsrbt0,0.1111111111111111,,,,,,,Georg Philipp Telemann,Baroque
128632,Telemann,Georg Philipp,"Ein feste Burg ist unser Gott, TWV 8:7",German,1681,1767,"Ein feste Burg, TWV 8:7",Xubm2aUQg_A,0.6,,,,,,,Georg Philipp Telemann,Baroque
128633,Telemann,Georg Philipp,"Ein heißer Durst, TWV 1:422a",German,1681,1767,"Georg Philipp Telemann - Divertimento in B-flat major, TWV 50:23 (1767)",fe6Aynh0TiY,0.2857142857142857,,,,,,,Georg Philipp Telemann,Baroque
128634,Telemann,Georg Philipp,"Ein Jammerton, ein schluchzend Ach, TWV 1:424",German,1681,1767,"Ein Jammerton, TWV 1:424: In deiner Gnaden offne Tiefe",Stz74Ha2eWs,0.6666666666666666,0.0065741404,"Telemann, Georg Philipp, Ein Jammerton, ein schluchzend Ach, TWV 1:424, Stz74Ha2eWs",249.87746875,0.0,,0.0,Georg Philipp Telemann,Baroque
128635,Telemann,Georg Philipp,"Ein jeder läuft, der in den Schranken läuft, TWV 1:425",German,1681,1767,"Ein jeder läuft, der in den Schranken läuft, TWV 1:425: Aria: Halt an, o Mensch und kampf' im...",yxlJX9V3LDw,0.9166666666666666,0.015312848,"Telemann, Georg Philipp, Ein jeder läuft, der in den Schranken läuft, TWV 1:425, yxlJX9V3LDw",317.19746875,0.0,,0.0,Georg Philipp Telemann,Baroque
128636,Telemann,Georg Philipp,"Ein lispelnd-murmelndes Gedränge, TWV 1:427",German,1681,1767,"Georg Philipp Telemann, Trumpet Concerto in D major (I,II) - Kun Han",qVzEj7xzKjY,0.125,,,,,,,Georg Philipp Telemann,Baroque
128637,Telemann,Georg Philipp,"Ein seliges Kind Gottes, TWV 1:431a",German,1681,1767,Telemann - Cantata 'Uns ist ein Kind geboren' TWV 1:1451,im7lrAdt3e8,0.625,0.035634924,"Telemann, Georg Philipp, Ein seliges Kind Gottes, TWV 1:431a, im7lrAdt3e8",906.80546875,0.0,,1.0,Georg Philipp Telemann,Baroque
128638,Telemann,Georg Philipp,"Ein zartes Kind hat nirgends größ're Lust, TWV 1:436",German,1681,1767,Georg Philipp Telemann - Die Landlust TWV 20:33,Bt53RYJzqrg,0.1666666666666666,,,,,,,Georg Philipp Telemann,Baroque
128639,Telemann,Georg Philipp,"Endlich wird die Stunde schlagen, TWV 1:440",German,1681,1767,"Telemann: Cantata ""Endlich wird die Stunde schlagen"", TWV 1:440",l9Zoid7xaec,1.0,0.011272593,"Telemann, Georg Philipp, Endlich wird die Stunde schlagen, TWV 1:440, l9Zoid7xaec",582.15746875,0.0,,1.0,Georg Philipp Telemann,Baroque
128640,Telemann,Georg Philipp,"Er ist mein und ich bin sein, TWV 1:461",German,1681,1767,"Cantata, ""Der am Ölberg zagende Jesus"", TWV 1: 364: II. ""Ich bin betrübt bis in den Tod""",tZQ3cXVNBU4,0.3636363636363636,,,,,,,Georg Philipp Telemann,Baroque
128641,Telemann,Georg Philipp,"Er kennt die rechten Freudenstunden, TWV 1:464",German,1681,1767,"Telemann, G. Ph.: Deine Toten werden leben TWV  1:213",aSPNVbnPUGA,0.3333333333333333,,,,,,,Georg Philipp Telemann,Baroque
128642,Telemann,Georg Philipp,"Ergeuß dich zur Salbung der schmachtenden Seele, TWV 1:447",German,1681,1767,"Am dritten Pfingstfeiertage, TWV 1:447: ""Ergeuß dich zur Salbung der schmachtenden Seele""",jbLHObQsf9A,0.9090909090909092,0.026412893,"Telemann, Georg Philipp, Ergeuß dich zur Salbung der schmachtenden Seele, TWV 1:447, jbLHObQsf9A",807.12146875,0.0,,0.0,Georg Philipp Telemann,Baroque
128643,Telemann,Georg Philipp,"Erhalt mein Herz im Glauben, TWV 1:450",German,1681,1767,"Telemann - TAFELMUSIK: Ouvertüresuite B-Dur (TWV 55:B 1), Jordi Savall & Georgian Sinfonietta",gXr2nbiAM6U,0.3333333333333333,,,,,,,Georg Philipp Telemann,Baroque
128644,Telemann,Georg Philipp,"Erhalte mich, O Herr, in deinem Werke, TWV 1:449",German,1681,1767,"Georg Philipp Telemann - Divertimento in A major, TWV 50:22 (1767)",rDcWqPIrrVI,0.2727272727272727,,,,,,,Georg Philipp Telemann,Baroque
128645,Telemann,Georg Philipp,"Erquickendes Wunder der ewigen Gnade, TWV 1:469",German,1681,1767,"Erquickendes Wunder, TWV 01:469: Aria: Erquickendes Wunder der ewigen Gnade",gohwwTKdJas,0.7777777777777778,0.0046494836,"Telemann, Georg Philipp, Erquickendes Wunder der ewigen Gnade, TWV 1:469, gohwwTKdJas",292.21346875,0.0,,0.0,Georg Philipp Telemann,Baroque
128646,Telemann,Georg Philipp,"Erscheine, Gott, in deinem Tempel, TWV 1:471",German,1681,1767,"Erscheine, Gott, TWV 1:471: Aria: Erscheine, Gott, in deinem Tempel",mrQ4y6i6JiA,0.8888888888888888,0.015619214,"Telemann, Georg Philipp, Erscheine, Gott, in deinem Tempel, TWV 1:471, mrQ4y6i6JiA",255.99746875,0.0,,0.0,Georg Philipp Telemann,Baroque
128647,Telemann,Georg Philipp,"Ertrage nur das Joch der Mängel, TWV 1:479",German,1681,1767,"Ertrage nur das Joch der Mangel, TWV 1:479: Aria: Ertrage nur das Joch der Mangel",InQsHTX9xI8,0.8,0.06331074,"Telemann, Georg Philipp, Ertrage nur das Joch der Mängel, TWV 1:479, InQsHTX9xI8",336.45746875,0.0,,0.0,Georg Philipp Telemann,Baroque
128648,Telemann,Georg Philipp,"Erwachet zum Kriegen, TWV 1:481",German,1681,1767,"Erwachet zum Kriegen, TWV 1:481: Aria ""Erwachet zum Kriegen""",pn8rnNObRg4,0.8571428571428571,0.009189643,"Telemann, Georg Philipp, Erwachet zum Kriegen, TWV 1:481, pn8rnNObRg4",172.04546875,0.0,,0.0,Georg Philipp Telemann,Baroque
128649,Telemann,Georg Philipp,"Erwachet, entreißt euch den sündlichen Träumen, TWV 1:480",German,1681,1767,"Telemann - Erwachet, entreißt euch den sündlichen Träumen(TWV 1:480)",JvahTWAY6nM,1.0,0.0011614258,"Telemann, Georg Philipp, Erwachet, entreißt euch den sündlichen Träumen, TWV 1:480, JvahTWAY6nM",733.82546875,0.0,,1.0,Georg Philipp Telemann,Baroque
128650,Telemann,Georg Philipp,"Erwacht aus euren Sorgen-Schlummer, TWV 1:481a",German,1681,1767,"Sexagesima TWV 1:1521: ""Was ist mir doch das Rühmen nütze?""",kbCMp2F4m1Y,0.2222222222222222,,,,,,,Georg Philipp Telemann,Baroque
128651,Telemann,Georg Philipp,"Erwäg', O Mensch, TWV 1:487b",German,1681,1767,"Telemann - CANTATA «O JESU CHRIST, DEIN KRIPPLEIN IST» TWV 1:1200",brhhLLVzfwg,0.5714285714285714,,,,,,,Georg Philipp Telemann,Baroque
128652,Telemann,Georg Philipp,"Es fähret Jesus auf mit Jauchzen, TWV 1:489",German,1681,1767,"Es fahret Jesus auf, TWV 1:489: Aria: Es fahret Jesus auf mit Jauchzen",CM8LwKXQvdg,0.8,0.014543126,"Telemann, Georg Philipp, Es fähret Jesus auf mit Jauchzen, TWV 1:489, CM8LwKXQvdg",272.12546875,0.0,,0.0,Georg Philipp Telemann,Baroque
128653,Telemann,Georg Philipp,"Es füllen der Allmacht bestrafende Blitze, TWV 1:490a",German,1681,1767,G.Ph. Telemann: Lass in Augen Feuer blitzen,HHTbbcGMwLk,0.1,,,,,,,Georg Philipp Telemann,Baroque
128654,Telemann,Georg Philipp,"Es ist ein köstlich Ding, TWV 1:504",German,1681,1767,The Cornett Cantatas. Georg Philipp Telemann (1681 - 1767),HcrrS8E_5sY,0.1111111111111111,,,,,,,Georg Philipp Telemann,Baroque
128655,Telemann,Georg Philipp,"Es ist ein schlechter Ruhm, TWV 1:506",German,1681,1767,"Es ist ein schlechter Ruhm, TWV 1:506: Aria: Vergnugst du dich an Heidenlusten",5wqGgL1d-YI,0.8888888888888888,0.009038219,"Telemann, Georg Philipp, Es ist ein schlechter Ruhm, TWV 1:506, 5wqGgL1d-YI",196.63346875,0.0,,0.0,Georg Philipp Telemann,Baroque
128656,Telemann,Georg Philipp,"Es ist gewisslich an der Zeit, TWV 1:509",German,1681,1767,The Best of Telemann,-XIBC5uR-6U,0.1,,,,,,,Georg Philipp Telemann,Baroque
128657,Telemann,Georg Philipp,"Es ist um aller Menschenleben sehr elend, TWV 1:514",German,1681,1767,"Georg Philipp Telemann - Divertimento in A major, TWV 50:22 (1767)",rDcWqPIrrVI,0.1818181818181818,,,,,,,Georg Philipp Telemann,Baroque
128658,Telemann,Georg Philipp,"Es klinget oft, kläglich nach, TWV 1:518a",German,1681,1767,"Georg Philipp Telemann - Divertimento in A major, TWV 50:22 (1767)",rDcWqPIrrVI,0.2222222222222222,,,,,,,Georg Philipp Telemann,Baroque
128659,Telemann,Georg Philipp,"Es segne uns Gott, TWV 8:8",German,1681,1767,"Es segne uns Gott, TWV 8:8",ZWj_-dYWKaI,0.875,0.039535135,"Telemann, Georg Philipp, Es segne uns Gott, TWV 8:8, ZWj_-dYWKaI",179.67746875,0.0,,0.0,Georg Philipp Telemann,Baroque
128660,Telemann,Georg Philipp,"Es sei fern von mir rühmen, TWV 1:526",German,1681,1767,"Telemann - TAFELMUSIK: Ouvertüresuite B-Dur (TWV 55:B 1), Jordi Savall & Georgian Sinfonietta",gXr2nbiAM6U,0.3,,,,,,,Georg Philipp Telemann,Baroque
128661,Telemann,Georg Philipp,"Es sind schon die letzten Zeiten, TWV 1:528",German,1681,1767,"Es sind schon die letzten Zeiten, TWV 1:529: Choral: Es sind schon die letzten",Dx82qAcfjWk,0.8,0.05077828,"Telemann, Georg Philipp, Es sind schon die letzten Zeiten, TWV 1:528, Dx82qAcfjWk",74.08946875,0.0,,0.0,Georg Philipp Telemann,Baroque
128662,Telemann,Georg Philipp,"Es spricht, der solches zeuget, TWV 1:532",German,1681,1767,"Georg Philipp Telemann, Trumpet Concerto in D major (I,II) - Kun Han",qVzEj7xzKjY,0.1111111111111111,,,,,,,Georg Philipp Telemann,Baroque
128663,Telemann,Georg Philipp,"Es wird ein unbarmherzig Gericht, TWV 1:542",German,1681,1767,"Telemann - TAFELMUSIK: Ouvertüresuite B-Dur (TWV 55:B 1), Jordi Savall & Georgian Sinfonietta",gXr2nbiAM6U,0.3333333333333333,,,,,,,Georg Philipp Telemann,Baroque
128664,Telemann,Georg Philipp,"Euch, wackelhafte Hoffartsberge, TWV 1:544a",German,1681,1767,Passions Oratorium. Georg Philipp Telemann (1681 - 1767),YvZBFZsrbt0,0.1428571428571428,,,,,,,Georg Philipp Telemann,Baroque
128665,Telemann,Georg Philipp,"Ew'ge Quelle, milder Strom, TWV 1:546",German,1681,1767,"Ew'ge Quell, milder Strom, TWV 1:546: Aria: Ihr Sterblichen!",qOjidCCOPkk,0.7777777777777778,0.014022512,"Telemann, Georg Philipp, Ew'ge Quelle, milder Strom, TWV 1:546, qOjidCCOPkk",321.73346875,0.0,,0.0,Georg Philipp Telemann,Baroque
128666,Telemann,Georg Philipp,"12 Fantasias for Flute without Bass, TWV 40:2-13",German,1681,1767,"Georg Philip Telemann – 12 Fantasias for Flute, TWV 40:2-13",l72mmxsveik,0.8181818181818182,0.23833126,"Telemann, Georg Philipp, 12 Fantasias for Flute without Bass, TWV 40:2-13, l72mmxsveik",2879.56946875,0.0,,1.0,Georg Philipp Telemann,Baroque
128667,Telemann,Georg Philipp,"12 Fantasias for Violin without Bass, TWV 40:14-25",German,1681,1767,G. Ph. Telemann Fantasia For Violin Without Bass No. 1 TWV 40:14,0U-qmJ0Jetk,0.7272727272727273,0.005878326,"Telemann, Georg Philipp, 12 Fantasias for Violin without Bass, TWV 40:14-25, 0U-qmJ0Jetk",427.93346875,0.0,,1.0,Georg Philipp Telemann,Baroque
128668,Telemann,Georg Philipp,"12 Fantasias for Viol without Bass, TWV 40:26-37",German,1681,1767,"12 Fantasias for Viol, TWV 40:26-37: No. 8 in A Major. Allegro – Grave – Vivace",1pmjqIGbAoE,0.7272727272727273,0.012958666,"Telemann, Georg Philipp, 12 Fantasias for Viol without Bass, TWV 40:26-37, 1pmjqIGbAoE",315.39746875,0.0,,0.0,Georg Philipp Telemann,Baroque
128669,Telemann,Georg Philipp,"Fleuch der Lüste Zauberauen, TWV 1:550",German,1681,1767,Georg Philipp Telemann - Fleuch der Lüste Zauberauen,2rgG5cllmhY,0.625,0.0014657691,"Telemann, Georg Philipp, Fleuch der Lüste Zauberauen, TWV 1:550, 2rgG5cllmhY",637.77746875,0.0,,1.0,Georg Philipp Telemann,Baroque
128670,Telemann,Georg Philipp,"Flute Concerto, TWV 51:D1",German,1681,1767,"G. P. Telemann - Concerto for flute, strings & basso continuo in D major TWV 51:D1",CYABJMZhbm8,1.0,0.0028766699,"Telemann, Georg Philipp, Flute Concerto, TWV 51:D1, CYABJMZhbm8",1079.38946875,0.0,,1.0,Georg Philipp Telemann,Baroque
